Do. Jän. 25 15:28:11 2024 1706192891518 Debug: /Users/cagnulein/qdomyos-zwift/src/main.cpp int main(int, char **) "version " "626"
Do. Jän. 25 15:30:38 2024 1706193038931 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current KCal: 5.00891"
Do. Jän. 25 15:30:38 2024 1706193038932 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current CrankRevs: 131"
Do. Jän. 25 15:30:38 2024 1706193038933 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Last CrankEventTime: 4071"
Do. Jän. 25 15:30:39 2024 1706193039079 Debug: /Users/cagnulein/qdomyos-zwift/src/templateinfosender.cpp bool TemplateInfoSender::update(QJSEngine *) "eval res " "{\"msg\":\"workout\",\"content\":{\"BIKE_TYPE\":2,\"ELLIPTICAL_TYPE\":4,\"ROWING_TYPE\":3,\"TREADMILL_TYPE\":1,\"UNKNOWN_TYPE\":0,\"deviceId\":\"{a309c420-24df-03e4-3359-85920bfb5d62}\",\"deviceName\":\"ASSIOMA06059R\",\"deviceRSSI\":-79,\"deviceType\":2,\"deviceConnected\":true,\"devicePaused\":false,\"elapsed_s\":24,\"elapsed_m\":1,\"elapsed_h\":0,\"lapelapsed_s\":24,\"lapelapsed_m\":1,\"lapelapsed_h\":0,\"pace_s\":0,\"pace_m\":0,\"pace_h\":0,\"avgpace_s\":33,\"avgpace_m\":2,\"avgpace_h\":0,\"maxpace_s\":1,\"maxpace_m\":2,\"maxpace_h\":0,\"moving_s\":24,\"moving_m\":1,\"moving_h\":0,\"speed\":0,\"speed_avg\":23.39182939274716,\"speed_color\":\"\",\"speed_lapavg\":23.39182939274716,\"speed_lapmax\":29.642105263157895,\"calories\":5.008907400000002,\"distance\":0.5498999604382475,\"heart\":111,\"heart_color\":\"\",\"heart_avg\":89.79136690647482,\"heart_lapavg\":89.79136690647482,\"heart_max\":120,\"heart_lapmax\":120,\"jouls\":2738.965999999999,\"elevation\":0.04971717368728994,\"difficult\":1,\"watts\":6,\"watts_avg\":32.625,\"watts_color\":\"\",\"watts_lapavg\":32.625,\"watts_max\":164,\"watts_lapmax\":164,\"kgwatts\":0,\"kgwatts_avg\":0.44536585365853676,\"kgwatts_max\":2.1866666666666665,\"workoutName\":\"Ride\",\"workoutStartDate\":\"Do. Jän. 25 15:28:14 2024\",\"instructorName\":\"\",\"latitude\":null,\"longitude\":null,\"altitude\":null,\"peloton_offset\":0,\"peloton_ask_start\":false,\"autoresistance\":true,\"row_remaining_time_s\":0,\"row_remaining_time_m\":0,\"row_remaining_time_h\":0,\"nickName\":\"N/A\",\"gears\":0,\"target_resistance\":5,\"target_peloton_resistance\":0,\"target_cadence\":0,\"target_power\":0,\"power_zone\":1.0535714285714286,\"power_zone_lapavg\":1.1879280821917808,\"power_zone_lapmax\":3.4,\"target_power_zone\":1,\"peloton_resistance\":0,\"peloton_resistance_avg\":40.76935678157526,\"peloton_resistance_color\":\"\",\"peloton_resistance_lapavg\":40.76935678157526,\"peloton_resistance_lapmax\":112.65197118775818,\"peloton_req_resistance\":0,\"cadence\":0,\"cadence_color\":\"\",\"cadence_avg\":71.93694518322033,\"cadence_lapavg\":71.93694518322033,\"cadence_lapmax\":89.82456140350877,\"resistance\":0,\"resistance_avg\":40.76935678157526,\"resistance_lapavg\":40.76935678157526,\"resistance_lapmax\":112.65197118775818,\"cranks\":131,\"cranktime\":4071,\"req_power\":0,\"req_cadence\":0,\"req_resistance\":5}}"
Do. Jän. 25 15:30:39 2024 1706193039243 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) " << 16 6f 24 02 28 02"
Do. Jän. 25 15:30:39 2024 1706193039247 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current heart: 111"
Do. Jän. 25 15:30:39 2024 1706193039249 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) " << 16 6f 24 02 28 02"
Do. Jän. 25 15:30:39 2024 1706193039251 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current heart: 111"
Do. Jän. 25 15:30:39 2024 1706193039253 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) " << 16 6f 24 02 28 02"
Do. Jän. 25 15:30:39 2024 1706193039255 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current heart: 111"
Do. Jän. 25 15:30:39 2024 1706193039256 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) " << 16 6f 24 02 28 02"
Do. Jän. 25 15:30:39 2024 1706193039258 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current heart: 111"
Do. Jän. 25 15:30:39 2024 1706193039573 Debug: /Users/cagnulein/qdomyos-zwift/src/characteristicnotifier2ad2.cpp virtual int CharacteristicNotifier2AD2::notify(QByteArray &) virtual_device_rower false rowerAsABike false 2
Do. Jän. 25 15:30:39 2024 1706193039577 Debug: /Users/cagnulein/qdomyos-zwift/src/virtualbike.cpp void virtualbike::bikeProvider() FTMS rcv <<  "11 00 00 f5 ff 28 33"
Do. Jän. 25 15:30:39 2024 1706193039579 Debug: /Users/cagnulein/qdomyos-zwift/src/virtualbike.cpp void virtualbike::bikeProvider() last FTMS rcv 1706193039576
Do. Jän. 25 15:30:39 2024 1706193039581 Debug: /Users/cagnulein/qdomyos-zwift/src/characteristicwriteprocessor.cpp virtual void CharacteristicWriteProcessor::changeSlope(int16_t, uint8_t, uint8_t) "new requested resistance zwift erg grade -11 enabled \u0001"
Do. Jän. 25 15:30:39 2024 1706193039583 Debug: /Users/cagnulein/qdomyos-zwift/src/characteristicwriteprocessor.cpp virtual void CharacteristicWriteProcessor::changeSlope(int16_t, uint8_t, uint8_t) "calculated erg grade -0.165"
Do. Jän. 25 15:30:39 2024 1706193039586 Debug: /Users/cagnulein/qdomyos-zwift/src/characteristicwriteprocessor.cpp virtual void CharacteristicWriteProcessor::changeSlope(int16_t, uint8_t, uint8_t) changeSlope CRR =  0.004 0 CW =  0.51
Do. Jän. 25 15:30:39 2024 1706193039588 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "writing resistance 5"
Do. Jän. 25 15:30:39 2024 1706193039908 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) " << 20 00 00 00 83 00 e7 0f"
Do. Jän. 25 15:30:39 2024 1706193039911 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current watt: 0"
Do. Jän. 25 15:30:39 2024 1706193039913 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current Cadence: 0"
Do. Jän. 25 15:30:39 2024 1706193039915 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current Speed: 0"
Do. Jän. 25 15:30:39 2024 1706193039916 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current Distance: 0.5499"
Do. Jän. 25 15:30:39 2024 1706193039918 Debug: /Users/cagnulein/qdomyos-zwift/src/stagesbike.cpp void stagesbike::characteristicChanged(const QLowEnergyCharacteristic &, const QByteArray &) "Current Peloton Resistance: 0"
Do. Jän. 25 15:30:39 2024 1706193039919 Debug: /Users/cagnulein/qdomyos-zwift/src/stagesbike.cpp void stagesbike::characteristicChanged(const QLowEnergyCharacteristic &, const QByteArray &) "Current Resistance Calculated: 0"
Do. Jän. 25 15:30:39 2024 1706193039920 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current KCal: 5.00891"
Do. Jän. 25 15:30:39 2024 1706193039921 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current CrankRevs: 131"
Do. Jän. 25 15:30:39 2024 1706193039922 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Last CrankEventTime: 4071"
Do. Jän. 25 15:30:40 2024 1706193040081 Debug: /Users/cagnulein/qdomyos-zwift/src/templateinfosender.cpp bool TemplateInfoSender::update(QJSEngine *) "eval res " "{\"msg\":\"workout\",\"content\":{\"BIKE_TYPE\":2,\"ELLIPTICAL_TYPE\":4,\"ROWING_TYPE\":3,\"TREADMILL_TYPE\":1,\"UNKNOWN_TYPE\":0,\"deviceId\":\"{a309c420-24df-03e4-3359-85920bfb5d62}\",\"deviceName\":\"ASSIOMA06059R\",\"deviceRSSI\":-79,\"deviceType\":2,\"deviceConnected\":true,\"devicePaused\":false,\"elapsed_s\":24,\"elapsed_m\":1,\"elapsed_h\":0,\"lapelapsed_s\":24,\"lapelapsed_m\":1,\"lapelapsed_h\":0,\"pace_s\":0,\"pace_m\":0,\"pace_h\":0,\"avgpace_s\":33,\"avgpace_m\":2,\"avgpace_h\":0,\"maxpace_s\":1,\"maxpace_m\":2,\"maxpace_h\":0,\"moving_s\":24,\"moving_m\":1,\"moving_h\":0,\"speed\":0,\"speed_avg\":23.39182939274716,\"speed_color\":\"\",\"speed_lapavg\":23.39182939274716,\"speed_lapmax\":29.642105263157895,\"calories\":5.008907400000002,\"distance\":0.5498999604382475,\"heart\":111,\"heart_color\":\"\",\"heart_avg\":89.94285714285714,\"heart_lapavg\":89.94285714285714,\"heart_max\":120,\"heart_lapmax\":120,\"jouls\":2738.965999999999,\"elevation\":0.04971717368728994,\"difficult\":1,\"watts\":0,\"watts_avg\":32.625,\"watts_color\":\"\",\"watts_lapavg\":32.625,\"watts_max\":164,\"watts_lapmax\":164,\"kgwatts\":0,\"kgwatts_avg\":0.44536585365853676,\"kgwatts_max\":2.1866666666666665,\"workoutName\":\"Ride\",\"workoutStartDate\":\"Do. Jän. 25 15:28:14 2024\",\"instructorName\":\"\",\"latitude\":null,\"longitude\":null,\"altitude\":null,\"peloton_offset\":0,\"peloton_ask_start\":false,\"autoresistance\":true,\"row_remaining_time_s\":0,\"row_remaining_time_m\":0,\"row_remaining_time_h\":0,\"nickName\":\"N/A\",\"gears\":0,\"target_resistance\":5,\"target_peloton_resistance\":0,\"target_cadence\":0,\"target_power\":0,\"power_zone\":1,\"power_zone_lapavg\":1.1866496598639455,\"power_zone_lapmax\":3.4,\"target_power_zone\":1,\"peloton_resistance\":0,\"peloton_resistance_avg\":40.76935678157526,\"peloton_resistance_color\":\"\",\"peloton_resistance_lapavg\":40.76935678157526,\"peloton_resistance_lapmax\":112.65197118775818,\"peloton_req_resistance\":0,\"cadence\":0,\"cadence_color\":\"\",\"cadence_avg\":71.93694518322033,\"cadence_lapavg\":71.93694518322033,\"cadence_lapmax\":89.82456140350877,\"resistance\":0,\"resistance_avg\":40.76935678157526,\"resistance_lapavg\":40.76935678157526,\"resistance_lapmax\":112.65197118775818,\"cranks\":131,\"cranktime\":4071,\"req_power\":0,\"req_cadence\":0,\"req_resistance\":5}}"
Do. Jän. 25 15:30:40 2024 1706193040242 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) " << 16 6f 24 02 24 02"
Do. Jän. 25 15:30:40 2024 1706193040244 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current heart: 111"
Do. Jän. 25 15:30:40 2024 1706193040245 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) " << 16 6f 24 02 24 02"
Do. Jän. 25 15:30:40 2024 1706193040246 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current heart: 111"
Do. Jän. 25 15:30:40 2024 1706193040247 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) " << 16 6f 24 02 24 02"
Do. Jän. 25 15:30:40 2024 1706193040248 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current heart: 111"
Do. Jän. 25 15:30:40 2024 1706193040249 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) " << 16 6f 24 02 24 02"
Do. Jän. 25 15:30:40 2024 1706193040250 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current heart: 111"
Do. Jän. 25 15:30:40 2024 1706193040573 Debug: /Users/cagnulein/qdomyos-zwift/src/characteristicnotifier2ad2.cpp virtual int CharacteristicNotifier2AD2::notify(QByteArray &) virtual_device_rower false rowerAsABike false 2
Do. Jän. 25 15:30:40 2024 1706193040578 Debug: /Users/cagnulein/qdomyos-zwift/src/virtualbike.cpp void virtualbike::bikeProvider() FTMS rcv <<  "11 00 00 ef ff 28 33"
Do. Jän. 25 15:30:40 2024 1706193040580 Debug: /Users/cagnulein/qdomyos-zwift/src/virtualbike.cpp void virtualbike::bikeProvider() last FTMS rcv 1706193040577
Do. Jän. 25 15:30:40 2024 1706193040582 Debug: /Users/cagnulein/qdomyos-zwift/src/characteristicwriteprocessor.cpp virtual void CharacteristicWriteProcessor::changeSlope(int16_t, uint8_t, uint8_t) "new requested resistance zwift erg grade -24 enabled \u0001"
Do. Jän. 25 15:30:40 2024 1706193040583 Debug: /Users/cagnulein/qdomyos-zwift/src/characteristicwriteprocessor.cpp virtual void CharacteristicWriteProcessor::changeSlope(int16_t, uint8_t, uint8_t) "calculated erg grade -0.36"
Do. Jän. 25 15:30:40 2024 1706193040585 Debug: /Users/cagnulein/qdomyos-zwift/src/characteristicwriteprocessor.cpp virtual void CharacteristicWriteProcessor::changeSlope(int16_t, uint8_t, uint8_t) changeSlope CRR =  0.004 0 CW =  0.51
Do. Jän. 25 15:30:40 2024 1706193040586 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "writing resistance 5"
Do. Jän. 25 15:30:40 2024 1706193040928 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) " << 20 00 00 00 83 00 e7 0f"
Do. Jän. 25 15:30:40 2024 1706193040931 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current watt: 0"
Do. Jän. 25 15:30:40 2024 1706193040933 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current Cadence: 0"
Do. Jän. 25 15:30:40 2024 1706193040935 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current Speed: 0"
Do. Jän. 25 15:30:40 2024 1706193040938 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current Distance: 0.5499"
Do. Jän. 25 15:30:40 2024 1706193040940 Debug: /Users/cagnulein/qdomyos-zwift/src/stagesbike.cpp void stagesbike::characteristicChanged(const QLowEnergyCharacteristic &, const QByteArray &) "Current Peloton Resistance: 0"
Do. Jän. 25 15:30:40 2024 1706193040941 Debug: /Users/cagnulein/qdomyos-zwift/src/stagesbike.cpp void stagesbike::characteristicChanged(const QLowEnergyCharacteristic &, const QByteArray &) "Current Resistance Calculated: 0"
Do. Jän. 25 15:30:40 2024 1706193040942 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current KCal: 5.00891"
Do. Jän. 25 15:30:40 2024 1706193040943 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current CrankRevs: 131"
Do. Jän. 25 15:30:40 2024 1706193040944 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Last CrankEventTime: 4071"
Do. Jän. 25 15:30:41 2024 1706193041080 Debug: /Users/cagnulein/qdomyos-zwift/src/templateinfosender.cpp bool TemplateInfoSender::update(QJSEngine *) "eval res " "{\"msg\":\"workout\",\"content\":{\"BIKE_TYPE\":2,\"ELLIPTICAL_TYPE\":4,\"ROWING_TYPE\":3,\"TREADMILL_TYPE\":1,\"UNKNOWN_TYPE\":0,\"deviceId\":\"{a309c420-24df-03e4-3359-85920bfb5d62}\",\"deviceName\":\"ASSIOMA06059R\",\"deviceRSSI\":-79,\"deviceType\":2,\"deviceConnected\":true,\"devicePaused\":false,\"elapsed_s\":24,\"elapsed_m\":1,\"elapsed_h\":0,\"lapelapsed_s\":24,\"lapelapsed_m\":1,\"lapelapsed_h\":0,\"pace_s\":0,\"pace_m\":0,\"pace_h\":0,\"avgpace_s\":33,\"avgpace_m\":2,\"avgpace_h\":0,\"maxpace_s\":1,\"maxpace_m\":2,\"maxpace_h\":0,\"moving_s\":24,\"moving_m\":1,\"moving_h\":0,\"speed\":0,\"speed_avg\":23.39182939274716,\"speed_color\":\"\",\"speed_lapavg\":23.39182939274716,\"speed_lapmax\":29.642105263157895,\"calories\":5.008907400000002,\"distance\":0.5498999604382475,\"heart\":111,\"heart_color\":\"\",\"heart_avg\":90.09219858156028,\"heart_lapavg\":90.09219858156028,\"heart_max\":120,\"heart_lapmax\":120,\"jouls\":2738.965999999999,\"elevation\":0.04971717368728994,\"difficult\":1,\"watts\":0,\"watts_avg\":32.625,\"watts_color\":\"\",\"watts_lapavg\":32.625,\"watts_max\":164,\"watts_lapmax\":164,\"kgwatts\":0,\"kgwatts_avg\":0.44536585365853676,\"kgwatts_max\":2.1866666666666665,\"workoutName\":\"Ride\",\"workoutStartDate\":\"Do. Jän. 25 15:28:14 2024\",\"instructorName\":\"\",\"latitude\":null,\"longitude\":null,\"altitude\":null,\"peloton_offset\":0,\"peloton_ask_start\":false,\"autoresistance\":true,\"row_remaining_time_s\":0,\"row_remaining_time_m\":0,\"row_remaining_time_h\":0,\"nickName\":\"N/A\",\"gears\":0,\"target_resistance\":5,\"target_peloton_resistance\":0,\"target_cadence\":0,\"target_power\":0,\"power_zone\":1,\"power_zone_lapavg\":1.1853885135135136,\"power_zone_lapmax\":3.4,\"target_power_zone\":1,\"peloton_resistance\":0,\"peloton_resistance_avg\":40.76935678157526,\"peloton_resistance_color\":\"\",\"peloton_resistance_lapavg\":40.76935678157526,\"peloton_resistance_lapmax\":112.65197118775818,\"peloton_req_resistance\":0,\"cadence\":0,\"cadence_color\":\"\",\"cadence_avg\":71.93694518322033,\"cadence_lapavg\":71.93694518322033,\"cadence_lapmax\":89.82456140350877,\"resistance\":0,\"resistance_avg\":40.76935678157526,\"resistance_lapavg\":40.76935678157526,\"resistance_lapmax\":112.65197118775818,\"cranks\":131,\"cranktime\":4071,\"req_power\":0,\"req_cadence\":0,\"req_resistance\":5}}"
Do. Jän. 25 15:30:41 2024 1706193041243 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) " << 16 70 24 02 34 02"
Do. Jän. 25 15:30:41 2024 1706193041246 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current heart: 112"
Do. Jän. 25 15:30:41 2024 1706193041249 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) " << 16 70 24 02 34 02"
Do. Jän. 25 15:30:41 2024 1706193041252 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current heart: 112"
Do. Jän. 25 15:30:41 2024 1706193041255 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) " << 16 70 24 02 34 02"
Do. Jän. 25 15:30:41 2024 1706193041257 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current heart: 112"
Do. Jän. 25 15:30:41 2024 1706193041258 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) " << 16 70 24 02 34 02"
Do. Jän. 25 15:30:41 2024 1706193041260 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current heart: 112"
Do. Jän. 25 15:30:41 2024 1706193041574 Debug: /Users/cagnulein/qdomyos-zwift/src/characteristicnotifier2ad2.cpp virtual int CharacteristicNotifier2AD2::notify(QByteArray &) virtual_device_rower false rowerAsABike false 2
Do. Jän. 25 15:30:41 2024 1706193041578 Debug: /Users/cagnulein/qdomyos-zwift/src/virtualbike.cpp void virtualbike::bikeProvider() FTMS rcv <<  "11 00 00 db ff 28 33"
Do. Jän. 25 15:30:41 2024 1706193041580 Debug: /Users/cagnulein/qdomyos-zwift/src/virtualbike.cpp void virtualbike::bikeProvider() last FTMS rcv 1706193041577
Do. Jän. 25 15:30:41 2024 1706193041581 Debug: /Users/cagnulein/qdomyos-zwift/src/characteristicwriteprocessor.cpp virtual void CharacteristicWriteProcessor::changeSlope(int16_t, uint8_t, uint8_t) "new requested resistance zwift erg grade -37 enabled \u0001"
Do. Jän. 25 15:30:41 2024 1706193041583 Debug: /Users/cagnulein/qdomyos-zwift/src/characteristicwriteprocessor.cpp virtual void CharacteristicWriteProcessor::changeSlope(int16_t, uint8_t, uint8_t) "calculated erg grade -0.555"
Do. Jän. 25 15:30:41 2024 1706193041584 Debug: /Users/cagnulein/qdomyos-zwift/src/characteristicwriteprocessor.cpp virtual void CharacteristicWriteProcessor::changeSlope(int16_t, uint8_t, uint8_t) changeSlope CRR =  0.004 0 CW =  0.51
Do. Jän. 25 15:30:41 2024 1706193041586 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "writing resistance 4"
Do. Jän. 25 15:30:41 2024 1706193041918 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) " << 20 00 00 00 83 00 e7 0f"
Do. Jän. 25 15:30:41 2024 1706193041921 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current watt: 0"
Do. Jän. 25 15:30:41 2024 1706193041923 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current Cadence: 0"
